,year,date,mag,lat,lon
30998,2013,2013-07-21,0,37.2074,-93.272
30999,2013,2013-07-26,0,39.1893,-93.4904
31107,2011,2011-04-14,2,36.3735,-94.8743
31108,2011,2011-04-14,1,34.9285,-94.708
31109,2011,2011-04-14,1,34.9399,-94.6715
31110,2011,2011-04-14,1,34.98,-94.4419
31111,2011,2011-04-22,0,36.2724,-94.8
31112,2011,2011-04-22,0,36.2877,-94.5465
31113,2011,2011-04-22,0,36.3019,-94.3786
31114,2011,2011-04-22,1,36.0134,-94.932
31115,2011,2011-04-24,0,34.9698,-94.5075
31116,2011,2011-04-26,0,35.3606,-94.5074
31117,2011,2011-04-26,0,35.42,-94.34299999999999
31118,2011,2011-05-11,0,36.1595,-95.15899999999999
31119,2011,2011-05-11,1,36.6094,-94.9196
31120,2011,2011-05-11,0,36.6422,-94.4224
31121,2011,2011-05-20,1,36.0982,-95.1415
31122,2011,2011-05-21,0,39.92,-95.27
31123,2011,2011-05-21,0,40.0019,-94.9178
31124,2011,2011-05-21,0,38.7525,-95.2659
31125,2011,2011-05-22,0,37.3244,-95.3215
31126,2011,2011-05-22,5,37.0524,-94.5932
31127,2011,2011-05-22,2,36.553000000000004,-94.9733
31128,2011,2011-05-22,1,36.0584,-95.3841
31129,2011,2011-05-22,3,36.4812,-94.8951
31130,2011,2011-05-22,1,36.0714,-95.0628
31131,2011,2011-05-22,0,36.0979,-94.8874
31132,2011,2011-05-22,1,36.2291,-94.9451
31133,2011,2011-05-22,2,36.1389,-94.7574
31134,2011,2011-05-22,0,36.2182,-94.8433
31135,2011,2011-05-22,2,36.1704,-94.6639
31136,2011,2011-05-22,1,36.1845,-94.6387
31137,2011,2011-05-22,1,36.1975,-94.5859
31138,2011,2011-05-22,1,36.2418,-94.53299999999999
31139,2011,2011-05-24,2,35.942,-95.3754
31140,2011,2011-05-24,1,36.2264,-94.9542
31141,2011,2011-05-24,1,35.0021,-95.2106
31142,2011,2011-05-24,1,36.2757,-94.7575
31143,2011,2011-05-24,1,35.44,-94.4595
31144,2011,2011-05-25,0,38.6175,-94.6878
31145,2011,2011-05-25,0,38.8333,-94.6419
31146,2011,2011-05-25,0,38.8831,-94.6669
31147,2011,2011-05-25,0,38.62,-94.3008
31148,2011,2011-05-25,0,38.9569,-94.7331
31149,2011,2011-05-25,0,39.2511,-94.4442
31150,2011,2011-05-25,0,39.3742,-94.3864
31151,2011,2011-06-26,0,40.34,-94.97
31152,2011,2011-08-10,2,36.1393,-95.13799999999999
31153,2012,2012-02-28,1,37.3908,-94.5557
31154,2012,2012-03-19,0,35.5205,-94.9951
31155,2012,2012-03-19,1,35.5753,-94.4545
31156,2012,2012-04-15,1,35.7847,-94.926
31157,2012,2012-04-30,0,36.9444,-95.34899999999999
31158,2012,2012-05-01,2,36.8872,-95.094
31159,2012,2012-05-06,0,38.7687,-94.4895
31160,2012,2012-05-06,0,38.79,-94.45
31161,2012,2012-05-06,0,38.89,-94.81
31162,2012,2012-05-06,0,38.86,-94.83
31163,2013,2013-01-29,1,35.605,-94.49799999999999
31164,2013,2013-03-30,0,35.8076,-95.3016
31165,2013,2013-03-30,1,35.427,-94.81
31220,2013,2013-04-17,1,36.25,-95.2861
31222,2013,2013-04-18,1,36.3752,-95.0788
31225,2013,2013-04-18,2,36.4918,-94.7809
31229,2013,2013-05-19,1,37.1672,-94.2801
31230,2013,2013-05-20,1,37.5204,-94.4237
31234,2013,2013-05-20,2,36.8129,-94.8461
31235,2013,2013-05-20,1,35.9476,-94.7581
31236,2013,2013-05-20,1,36.8128,-94.7701
31237,2013,2013-05-20,1,35.939,-94.7271
31239,2013,2013-05-20,1,35.9817,-94.61399999999999
31246,2013,2013-05-20,1,36.2001,-94.569
31248,2013,2013-05-20,0,35.1399,-94.8763
31250,2013,2013-05-20,1,35.0737,-94.5888
31253,2013,2013-05-30,0,36.1009,-95.3669
31257,2013,2013-05-30,1,36.1233,-95.2282
31260,2013,2013-05-31,1,36.5379,-94.8236
31261,2013,2013-07-29,1,37.7909,-95.0653
32542,2011,2011-04-14,0,37.02,-96.25
32546,2011,2011-04-14,0,36.6,-95.99799999999999
32551,2011,2011-04-14,0,36.629,-95.98
32555,2011,2011-04-14,1,35.588,-96.26700000000001
32558,2011,2011-04-14,1,36.7645,-95.8126
32566,2011,2011-04-14,0,35.4854,-96.3612
32570,2011,2011-04-14,1,35.9862,-95.4067
32576,2011,2011-04-22,0,35.4877,-96.0814
32582,2011,2011-04-22,0,35.3549,-95.6265
32587,2011,2011-04-24,0,35.0142,-95.9263
32593,2011,2011-05-21,0,38.9546,-95.7609
32599,2011,2011-05-21,0,39.0115,-95.6518
32604,2011,2011-05-21,0,39.165,-95.45200000000001
32609,2011,2011-05-21,1,38.4453,-96.1611
32615,2011,2011-05-21,3,38.5053,-96.0036
32623,2011,2011-05-21,0,38.5432,-95.8968
32631,2011,2011-05-21,1,38.5768,-95.5333
32640,2011,2011-05-24,2,35.7631,-95.7423
32647,2011,2011-06-18,0,36.9231,-96.2885
32650,2011,2011-06-18,0,36.9345,-96.2705
32654,2011,2011-06-18,0,36.8957,-95.8727
32659,2012,2012-02-28,2,38.7815,-95.9822
32666,2012,2012-02-28,1,38.7238,-95.4142
32672,2012,2012-03-28,0,38.55,-96.21
32677,2012,2012-03-28,0,38.08,-96.13
32684,2012,2012-03-28,0,38.1068,-96.0679
32689,2012,2012-04-14,0,40.4612,-96.3731
32697,2012,2012-04-14,0,38.2165,-96.1982
32705,2012,2012-04-15,1,36.3233,-96.0682
32713,2012,2012-04-30,0,36.7132,-95.712
32719,2012,2012-04-30,1,36.6982,-95.7093
32724,2012,2012-04-30,0,36.7386,-95.69200000000001
32728,2012,2012-04-30,0,36.7437,-95.6296
32733,2012,2012-04-30,1,36.7885,-95.5027
32741,2012,2012-04-30,1,36.6843,-95.7808
32747,2012,2012-09-17,0,38.93,-95.9
32754,2013,2013-04-17,0,35.8715,-96.0166
32761,2013,2013-04-17,0,35.9739,-95.8363
32768,2013,2013-04-17,1,35.97,-95.8503
32776,2013,2013-04-17,0,36.0989,-95.5336
32783,2013,2013-04-17,1,36.1216,-95.5246
32790,2013,2013-04-17,1,36.1465,-95.5014
32800,2013,2013-05-19,1,38.3232,-96.20700000000001
32881,2013,2013-05-20,1,36.4185,-96.0778
32882,2013,2013-05-20,0,37.03,-95.74
32883,2013,2013-05-20,1,36.4923,-95.8971
32884,2013,2013-05-20,1,36.5504,-95.8223
32885,2013,2013-05-28,3,39.6676,-96.1213
32886,2013,2013-05-28,1,39.6528,-96.0712
32887,2013,2013-05-28,1,39.6599,-96.016
32889,2013,2013-05-30,0,36.0813,-95.419
32891,2013,2013-05-30,0,36.0936,-95.3985
32892,2013,2013-05-30,2,36.0224,-95.7729
32895,2013,2013-05-31,0,37.23,-95.77
32897,2013,2013-05-31,0,36.9451,-96.0678
32898,2013,2013-05-31,1,36.9623,-95.8343
32902,2013,2013-05-31,0,36.9873,-95.4317
32903,2013,2013-05-31,1,36.5886,-95.7326
32910,2013,2013-05-31,1,36.5972,-95.676
32913,2013,2013-07-23,1,35.9597,-95.4247
33829,2011,2011-02-27,0,36.9901,-96.6708
33831,2011,2011-02-27,0,37.0344,-96.4843
33836,2011,2011-04-14,0,36.7033,-96.706
33840,2011,2011-04-14,0,35.7767,-96.6737
33842,2011,2011-04-14,2,36.4523,-96.3937
33847,2011,2011-04-14,0,37.44,-96.55
33849,2011,2011-04-14,0,35.5665,-96.4272
33852,2011,2011-04-14,0,37.44,-96.55
33855,2011,2011-04-14,0,39.25,-97.16
33859,2011,2011-04-22,0,35.6057,-96.4385
33862,2011,2011-05-23,0,36.5722,-96.6938
33864,2011,2011-05-24,2,36.034,-97.163
33870,2011,2011-05-24,2,35.373000000000005,-97.131
33874,2011,2011-05-24,1,36.4103,-96.5812
33878,2011,2011-05-24,2,36.465,-96.57600000000001
33881,2011,2011-06-18,0,36.9614,-96.5458
33883,2011,2011-06-19,0,38.8,-96.9
33887,2012,2012-04-13,0,35.39,-96.9967
33890,2012,2012-04-14,0,39.13,-97.2
33892,2012,2012-04-14,1,38.424,-97.134
33895,2012,2012-04-14,3,37.548,-97.348
33899,2012,2012-04-14,0,37.724000000000004,-97.04899999999999
33902,2012,2012-04-14,0,37.78,-97.06
33907,2012,2012-04-14,1,37.748000000000005,-96.943
33909,2012,2012-04-14,0,37.909,-96.742
33911,2012,2012-04-27,0,38.75,-96.44
33912,2012,2012-04-29,1,36.577,-96.5783
33916,2013,2013-05-18,1,39.486,-97.27799999999999
33919,2013,2013-05-18,0,39.811,-97.056
33922,2013,2013-05-19,3,35.693000000000005,-97.23200000000001
33924,2013,2013-05-19,0,37.3404,-97.1549
33927,2013,2013-05-19,1,37.3705,-97.0941
33929,2013,2013-05-19,0,38.59,-97.08
33931,2013,2013-05-19,0,38.6138,-97.0632
33949,2013,2013-05-19,0,37.0944,-97.056
33950,2013,2013-05-19,4,35.2531,-97.3001
33951,2013,2013-05-19,0,35.3365,-97.0228
33952,2013,2013-05-19,0,35.9323,-96.6143
33953,2013,2013-05-19,2,35.458,-96.795
33954,2013,2013-05-19,1,35.5323,-96.6538
33955,2013,2013-05-20,0,35.5614,-96.8146
33956,2013,2013-05-27,0,40.14,-97.0196
33957,2013,2013-05-27,2,40.1798,-96.9171
33958,2013,2013-05-27,0,40.2151,-96.7607
33959,2013,2013-05-27,0,39.834,-96.73700000000001
33960,2013,2013-05-30,0,35.9619,-97.0395
33961,2013,2013-05-30,0,35.98,-96.94
33962,2013,2013-05-30,0,36.0145,-96.8835
33963,2013,2013-05-30,0,36.0335,-96.7874
33964,2013,2013-05-30,0,36.1268,-96.604
33965,2013,2013-05-31,1,36.6154,-96.6006
34464,2011,2011-04-14,0,38.9278,-97.8638
34466,2011,2011-04-14,0,38.87,-97.49
34470,2011,2011-05-24,5,35.444,-98.287
34478,2011,2011-05-24,0,35.622,-97.85600000000001
34489,2011,2011-05-24,4,35.008,-97.961
34496,2011,2011-05-24,4,34.88,-97.73200000000001
34501,2011,2011-05-24,0,35.242,-97.62799999999999
34505,2011,2011-05-24,1,35.109,-97.45100000000001
34508,2011,2011-06-01,0,38.74,-97.65
34510,2011,2011-06-09,0,37.7952,-97.5864
34515,2011,2011-07-02,0,38.1772,-97.5361
34519,2011,2011-09-17,0,36.82,-97.932
34524,2011,2011-09-17,0,36.815,-97.887
34529,2011,2011-09-17,0,36.784,-97.897
34531,2011,2011-11-07,1,35.1707,-97.6225
34538,2012,2012-02-28,0,39.5788,-97.9836
34543,2012,2012-02-28,0,39.6189,-97.9322
34548,2012,2012-02-28,0,39.7876,-97.6795
34553,2012,2012-02-28,0,37.9217,-98.0237
34560,2012,2012-02-28,0,37.9385,-98.0039
34563,2012,2012-02-28,0,38.1828,-97.5105
34569,2012,2012-04-13,1,35.1991,-97.5188
34577,2012,2012-04-13,1,35.4103,-97.726
34583,2012,2012-04-14,0,40.0057,-97.9008
34586,2012,2012-04-14,0,40.1496,-97.6797
34595,2012,2012-04-14,0,40.2703,-97.3907
34609,2012,2012-04-14,4,38.406,-98.257
34618,2012,2012-04-14,0,38.88,-97.50200000000001
34626,2012,2012-04-14,1,38.891999999999996,-97.50200000000001
34635,2012,2012-04-14,1,38.9584,-97.4276
34641,2012,2012-04-14,0,37.81,-98.02
34648,2012,2012-04-14,0,38.192,-97.494
34654,2012,2012-04-14,1,38.2,-97.47399999999999
34661,2012,2012-04-14,1,36.998000000000005,-98.069
34669,2012,2012-04-14,3,37.155,-97.8
34676,2012,2012-04-14,1,37.298,-97.62700000000001
34683,2012,2012-04-14,0,38.591,-97.71
34690,2012,2012-04-27,0,39.4537,-97.641
34691,2012,2012-04-30,1,36.8533,-97.9062
34700,2012,2012-04-30,1,36.7947,-97.7492
34705,2012,2012-04-30,1,36.7998,-97.7172
34737,2012,2012-04-30,1,36.7058,-98.0053
34743,2012,2012-04-30,1,36.81,-97.459
34747,2012,2012-04-30,1,36.7766,-97.4327
34750,2012,2012-05-02,1,40.3415,-97.7877
34755,2012,2012-05-29,1,35.6236,-97.7984
34757,2012,2012-05-29,0,35.384,-97.99
34759,2013,2013-01-29,1,36.155,-97.456
34762,2013,2013-05-08,0,35.2691,-97.8899
34767,2013,2013-05-19,0,37.4504,-97.6697
34771,2013,2013-05-19,0,37.4937,-97.5864
34774,2013,2013-05-19,2,37.5797,-97.5061
34779,2013,2013-05-19,0,37.14,-97.49
34783,2013,2013-05-19,1,35.624,-97.48100000000001
34788,2013,2013-05-19,1,35.6534,-97.3621
34924,2013,2013-05-19,0,37.0311,-97.4673
34929,2013,2013-05-19,0,37.0333,-97.4151
34936,2013,2013-05-20,5,35.284,-97.62799999999999
34941,2013,2013-05-27,2,40.374,-98.014
34948,2013,2013-05-28,0,39.0232,-97.7218
34951,2013,2013-05-28,3,39.0376,-97.709
34953,2013,2013-05-29,1,35.1907,-97.4535
34955,2013,2013-05-31,3,35.485,-98.096
34957,2013,2013-05-31,0,35.44,-98.00299999999999
34958,2013,2013-05-31,0,35.459,-98.01100000000001
34959,2013,2013-05-31,2,35.4858,-97.8511
34960,2013,2013-05-31,1,35.454,-97.699
34961,2013,2013-05-31,0,35.4432,-97.96
34962,2013,2013-05-31,0,35.411,-97.45700000000001
34963,2013,2013-05-31,1,35.341,-97.609
34964,2013,2013-05-31,0,35.321,-97.79899999999999
34967,2013,2013-05-31,1,35.406,-97.551
35807,2011,2011-05-11,0,40.3484,-98.5141
35811,2011,2011-05-19,0,38.8748,-98.6023
35815,2011,2011-05-19,0,38.9015,-98.539
35819,2011,2011-05-19,0,38.9632,-98.4691
35824,2011,2011-05-19,0,38.9963,-98.4258
35829,2011,2011-05-19,0,35.0795,-98.415
35832,2011,2011-05-23,0,36.1445,-98.3439
35834,2011,2011-05-24,3,36.059,-98.64399999999999
35839,2011,2011-05-24,3,35.35,-98.441
35843,2011,2011-05-24,0,36.236,-98.507
35846,2011,2011-05-24,2,38.153,-98.705
35849,2011,2011-05-24,1,38.3697,-98.5803
35853,2011,2011-05-24,0,38.5256,-98.68299999999999
35855,2011,2011-05-24,0,38.5353,-98.5439
35857,2011,2011-05-24,0,38.8508,-98.4784
35859,2011,2011-06-01,0,39.21,-98.07
35861,2011,2011-06-01,0,38.9534,-98.5429
35863,2011,2011-07-13,0,40.2688,-98.8329
35865,2011,2011-11-07,0,34.9974,-98.5441
35868,2011,2011-11-07,1,35.042,-98.523
35870,2012,2012-03-19,0,39.7715,-98.0431
35872,2012,2012-04-13,0,34.9032,-98.7722
35873,2012,2012-04-13,0,35.0566,-98.6
35876,2012,2012-04-13,0,34.993,-98.5459
35878,2012,2012-04-13,0,35.0198,-98.5594
35881,2012,2012-04-14,0,38.832,-98.855
35884,2012,2012-04-14,0,38.939,-98.721
35886,2012,2012-04-14,0,39.05,-98.616
35888,2012,2012-04-14,1,39.2733,-98.4922
35890,2012,2012-04-14,1,38.1477,-98.7337
35893,2012,2012-04-14,1,38.1003,-98.7661
35895,2012,2012-04-14,0,37.4936,-98.7056
35897,2012,2012-04-14,0,38.27,-98.54
35899,2012,2012-04-14,0,37.72,-98.39
35901,2012,2012-04-14,0,37.6711,-98.4953
35903,2012,2012-04-14,0,37.53,-98.29
35905,2012,2012-04-14,0,37.69,-98.11
35907,2012,2012-04-14,1,36.4735,-98.9175
35908,2012,2012-04-14,0,36.5491,-98.829
35910,2012,2012-04-14,0,36.59,-98.6997
35912,2012,2012-04-14,1,36.6946,-98.5168
35914,2012,2012-04-14,0,36.7807,-98.3883
35917,2012,2012-04-14,1,36.8893,-98.2516
35919,2012,2012-04-14,3,37.9451,-98.8958
35926,2012,2012-04-14,1,38.0697,-98.6614
35928,2012,2012-04-14,1,38.606,-98.145
35934,2012,2012-04-30,0,36.6631,-98.2242
35937,2012,2012-04-30,0,36.703,-98.21600000000001
35966,2012,2012-05-19,1,37.48,-98.37
35967,2012,2012-05-19,0,37.68,-98.23
35968,2012,2012-05-19,0,37.47,-98.31
35969,2012,2012-05-19,0,37.64,-98.17
35970,2012,2012-05-19,0,37.57,-98.15
35971,2012,2012-05-19,0,37.43,-98.24
35974,2012,2012-05-19,0,37.4322,-98.1943
35977,2012,2012-05-19,3,37.3576,-98.2344
35980,2012,2012-05-19,3,37.27,-98.22
35983,2012,2012-05-25,2,38.856,-98.854
35985,2013,2013-05-27,0,39.817,-98.831
35988,2013,2013-05-27,0,39.812,-98.684
35990,2013,2013-05-27,3,39.857,-98.54299999999999
35992,2013,2013-05-29,1,35.6,-98.2268
35993,2013,2013-05-31,0,35.8802,-98.1874
35995,2013,2013-05-31,0,35.4987,-98.12
35997,2013,2013-07-29,0,37.74,-98.49
36538,2011,2011-05-19,0,39.1793,-99.0268
36543,2011,2011-05-24,0,38.441,-99.156
36547,2011,2011-05-24,0,38.4739,-99.1495
36548,2011,2011-05-24,1,38.145,-99.387
36549,2011,2011-05-24,0,38.278,-99.255
36550,2011,2011-06-01,0,39.9923,-99.4065
36551,2011,2011-06-11,0,36.3568,-99.88
36552,2011,2011-06-20,3,39.4898,-99.87200000000001
36553,2011,2011-06-20,1,39.5215,-99.8788
36554,2011,2011-06-20,1,39.5527,-99.8266
36555,2011,2011-06-20,0,39.7253,-99.7767
36556,2011,2011-06-20,3,39.7377,-99.7765
36557,2011,2011-06-20,1,39.7485,-99.7585
36558,2011,2011-06-20,2,39.796,-99.7207
36559,2011,2011-06-20,0,39.8391,-99.6467
36560,2011,2011-06-20,3,39.9001,-99.6932
36561,2011,2011-06-20,1,40.0079,-99.588
36562,2011,2011-07-13,0,40.2791,-98.9537
36564,2012,2012-03-18,0,34.9934,-99.569
36566,2012,2012-03-18,0,35.0666,-99.559
36569,2012,2012-03-18,0,35.1264,-99.5474
36571,2012,2012-04-09,0,36.3899,-99.4107
36574,2012,2012-04-09,1,36.3568,-99.3722
36575,2012,2012-04-09,0,36.3498,-99.3638
36579,2012,2012-04-09,0,36.2902,-99.3273
36582,2012,2012-04-09,1,36.2686,-99.2726
36584,2012,2012-04-09,0,36.2198,-99.1827
36585,2012,2012-04-14,1,38.2025,-99.5418
36588,2012,2012-04-14,1,38.431999999999995,-99.3267
36591,2012,2012-04-14,1,37.8394,-99.9691
36596,2012,2012-04-14,1,37.4075,-99.7438
36607,2012,2012-04-14,1,38.3149,-99.4108
36611,2012,2012-04-14,1,37.833,-99.2047
36614,2012,2012-04-14,0,36.5291,-99.51899999999999
36618,2012,2012-04-14,1,36.591,-99.413
36619,2012,2012-04-14,1,37.2292,-99.1076
36625,2012,2012-04-14,0,38.4837,-99.15
36630,2012,2012-04-14,0,36.7874,-99.21
36633,2012,2012-04-14,0,36.8243,-99.1631
36636,2012,2012-04-14,0,36.236,-99.589
36638,2012,2012-04-14,0,36.275,-99.571
36640,2012,2012-04-14,0,36.5219,-99.1082
36642,2012,2012-04-14,0,40.2995,-99.6162
36647,2012,2012-04-14,0,36.4012,-99.0937
36650,2012,2012-04-14,0,36.512,-98.9938
36654,2012,2012-04-14,0,36.4609,-98.9409
36656,2012,2012-04-14,3,37.6134,-99.3765
36661,2012,2012-04-14,1,37.6848,-99.2544
36664,2012,2012-04-14,3,36.1133,-99.7837
36670,2012,2012-04-27,0,39.9549,-99.2984
36673,2012,2012-04-30,0,37.3016,-99.7276
36675,2012,2012-04-30,0,37.9514,-99.476
36680,2012,2012-04-30,0,37.5637,-99.4007
36684,2012,2012-04-30,0,37.6217,-99.2354
36688,2012,2012-04-30,2,37.0471,-99.0761
36695,2012,2012-05-25,0,38.82,-99.02
36699,2012,2012-05-25,0,38.79,-99.02
36704,2012,2012-05-25,0,38.78,-99.02
36708,2012,2012-05-25,0,38.5594,-99.4527
36712,2012,2012-05-25,0,38.5494,-99.4583
36716,2012,2012-05-25,1,38.5366,-99.4242
36720,2012,2012-05-25,2,38.5345,-99.4087
36725,2012,2012-05-25,1,38.5283,-99.3177
36729,2012,2012-05-25,2,38.5548,-99.3094
36735,2012,2012-05-25,2,38.5641,-99.2351
36739,2012,2012-05-25,1,38.6143,-99.1674
36742,2012,2012-05-25,1,38.6672,-99.14
36747,2012,2012-05-30,0,38.1619,-99.7959
36754,2012,2012-05-30,0,38.0076,-99.895
36757,2013,2013-04-07,0,39.0867,-99.0014
36895,2013,2013-04-26,0,35.95,-98.99
36899,2013,2013-05-08,0,38.9745,-99.1969
36903,2013,2013-05-08,0,38.97,-99.2
36907,2013,2013-05-08,0,39.0,-99.02
36911,2013,2013-05-18,0,38.7602,-99.8556
36915,2013,2013-05-18,0,38.6771,-99.7453
36922,2013,2013-05-18,1,38.8509,-99.5849
36924,2013,2013-05-18,0,38.8259,-99.4319
36926,2013,2013-05-18,4,38.1429,-99.4706
36930,2013,2013-05-18,1,38.2011,-99.2768
36932,2013,2013-05-18,0,38.242,-99.1818
36937,2013,2013-05-28,0,38.45,-99.01
36939,2013,2013-05-28,0,38.5011,-99.05
36942,2013,2013-05-29,0,35.033,-99.884
36944,2013,2013-05-29,1,39.818000000000005,-99.57799999999999
36946,2013,2013-06-04,1,37.5245,-99.4956
36948,2013,2013-06-04,0,37.4077,-99.2982
37827,2011,2011-05-24,0,37.923,-100.54299999999999
37832,2011,2011-05-24,0,38.02,-100.44
37838,2011,2011-06-11,0,36.4488,-100.42299999999999
37842,2011,2011-06-11,1,36.9806,-101.053
37845,2011,2011-06-11,0,36.77,-100.82
37851,2011,2011-06-11,0,36.463,-100.22399999999999
37855,2011,2011-06-16,1,38.34,-100.07
37858,2011,2011-06-18,0,38.85,-100.63
37861,2011,2011-06-19,0,40.3002,-100.70700000000001
37916,2011,2011-06-20,0,39.0373,-100.182
37919,2011,2011-06-20,0,39.0944,-100.213
37922,2011,2011-06-20,0,39.2181,-100.162
37924,2011,2011-06-20,0,39.4576,-100.57
37926,2011,2011-06-20,0,39.8812,-100.24700000000001
37928,2011,2011-06-20,0,39.8378,-100.152
37930,2011,2011-06-20,0,39.8445,-100.18
37932,2011,2011-10-07,1,38.558,-100.72399999999999
37934,2011,2011-10-08,1,37.562,-100.706
37936,2012,2012-02-03,1,35.55,-100.7
37938,2012,2012-04-30,0,37.8839,-100.057
37939,2012,2012-06-14,0,38.37,-100.23
37941,2012,2012-12-14,0,34.9372,-100.786
37943,2013,2013-05-28,0,36.7996,-100.33
37945,2013,2013-05-28,0,36.903,-100.427
37947,2013,2013-05-29,0,39.1362,-100.56299999999999
37948,2013,2013-08-07,0,36.8506,-100.93799999999999
38845,2011,2011-05-24,0,37.421,-101.068
38858,2011,2011-06-19,0,40.193000000000005,-101.492
38860,2011,2011-06-19,0,40.3659,-101.57
38862,2011,2011-10-06,1,39.3084,-101.353
38863,2011,2011-10-07,0,38.529,-101.09200000000001
38865,2012,2012-04-12,0,40.21,-101.05
38866,2012,2012-05-30,0,39.43,-101.41
38868,2012,2012-06-02,0,39.285,-102.11200000000001
38966,2012,2012-07-17,0,39.521,-101.495
38967,2012,2012-12-14,0,35.1941,-101.57700000000001
38968,2013,2013-04-08,0,39.57,-102.1
38969,2013,2013-04-08,1,40.0656,-101.458
38970,2013,2013-05-20,0,37.4688,-101.945
38971,2013,2013-05-20,0,37.5055,-101.88
38972,2013,2013-05-29,0,38.83,-101.18
38973,2013,2013-05-29,0,37.76,-101.44
38974,2013,2013-05-29,0,37.77,-101.47
38975,2013,2013-05-29,0,37.7666,-101.387
38976,2013,2013-06-04,0,37.8493,-101.40100000000001
38977,2013,2013-07-10,0,37.679,-101.76100000000001
38978,2013,2013-07-25,0,37.86,-101.98
38979,2013,2013-08-05,0,39.4503,-101.615
38980,2013,2013-08-05,0,39.4621,-101.581
38981,2013,2013-08-14,0,36.34,-101.82
38982,2013,2013-08-14,0,35.95,-101.57
39698,2011,2011-05-17,0,39.6094,-103.255
39703,2011,2011-05-17,0,39.7388,-103.196
39709,2011,2011-05-18,0,38.42,-103.25
39713,2011,2011-05-24,0,38.086,-102.52600000000001
39717,2011,2011-06-11,0,37.75,-103.8
39723,2011,2011-06-11,0,37.43,-103.58
39728,2011,2011-06-18,0,38.9136,-102.95
39729,2011,2011-06-18,0,38.7791,-102.58200000000001
39736,2011,2011-07-02,0,40.16,-103.21
39740,2011,2011-07-02,0,40.16,-103.21
39742,2012,2012-04-27,2,38.12,-102.77
39746,2012,2012-04-27,2,37.9909,-102.70299999999999
39752,2012,2012-04-27,2,38.0303,-102.601
39758,2012,2012-04-27,1,38.4121,-102.535
39762,2012,2012-04-27,2,38.4809,-102.493
39766,2012,2012-05-21,0,35.3109,-102.73
39770,2012,2012-06-02,0,38.4474,-102.81200000000001
39775,2012,2012-06-02,0,38.459,-102.762
39778,2012,2012-06-02,0,38.78,-102.58
39781,2012,2012-06-14,0,37.3,-102.67
39785,2012,2012-06-14,0,37.7661,-102.21600000000001
39790,2012,2012-06-16,0,37.4424,-102.86
39791,2012,2012-08-23,0,38.4256,-102.23899999999999
39795,2013,2013-04-08,0,40.16,-103.4
39798,2013,2013-04-08,0,39.96,-103.32
39801,2013,2013-04-08,0,40.16,-103.36
39859,2013,2013-05-08,0,38.1,-102.43
39861,2013,2013-05-27,0,38.9441,-102.166
39865,2013,2013-05-27,0,38.9441,-102.166
39867,2013,2013-05-27,0,38.92,-102.35
39872,2013,2013-05-28,0,34.9936,-102.921
39876,2013,2013-06-04,0,37.69,-103.53
39879,2013,2013-06-04,0,38.62,-103.58
39881,2013,2013-06-13,0,39.92,-102.9
39884,2013,2013-06-13,0,40.26,-103.21
39888,2013,2013-06-13,0,40.36,-103.1
39892,2013,2013-06-17,0,39.1599,-102.654
39896,2013,2013-06-17,0,38.071999999999996,-103.53200000000001
39900,2013,2013-07-25,0,37.67,-102.38
39905,2013,2013-07-25,0,37.51,-102.3
39909,2013,2013-08-03,0,40.27,-103.79
39914,2013,2013-08-03,0,39.61,-103.58
39916,2013,2013-08-03,0,39.39,-103.5
40342,2011,2011-05-02,0,38.19,-104.57
40343,2011,2011-05-19,0,38.7135,-104.652
40344,2011,2011-05-30,0,39.93,-104.19
40345,2011,2011-07-06,0,39.6808,-104.43299999999999
40346,2011,2011-07-10,0,38.0643,-104.715
40347,2011,2011-07-12,0,39.37,-104.08
40348,2011,2011-07-12,0,39.22,-104.45
40349,2011,2011-07-18,0,37.2205,-108.704
40350,2011,2011-08-03,0,34.9864,-106.48200000000001
40351,2011,2011-08-24,0,38.3726,-104.62799999999999
40352,2011,2011-08-26,0,38.7184,-104.824
40353,2011,2011-09-14,2,35.3347,-111.706
40354,2012,2012-04-26,0,38.78,-104.27
40355,2012,2012-06-06,0,39.87,-104.67
40356,2012,2012-06-06,0,39.29,-104.63
40357,2012,2012-06-06,0,39.41,-104.67
40358,2012,2012-06-06,0,39.47,-104.62
40359,2012,2012-06-06,0,39.61,-104.61
40360,2012,2012-06-06,0,39.51,-104.6
40361,2012,2012-06-07,0,39.66,-104.16
40362,2012,2012-06-07,0,39.35,-104.11
40363,2012,2012-06-07,2,39.1996,-104.2
40364,2012,2012-06-07,0,39.07,-104.18799999999999
40365,2012,2012-06-15,0,39.77,-104.42
40373,2012,2012-07-09,0,38.7048,-104.757
40376,2012,2012-07-24,0,35.619,-106.037
40378,2012,2012-07-28,0,39.58,-105.63
40379,2012,2012-09-25,0,37.6695,-106.351
40381,2012,2012-09-27,0,39.18,-104.75
40382,2012,2012-09-27,0,39.74,-104.22
40383,2012,2012-09-27,0,40.2,-104.37
40384,2012,2012-10-12,0,35.63,-105.66799999999999
40389,2013,2013-05-20,0,37.68,-106.01
40392,2013,2013-06-18,1,39.8263,-104.64299999999999
40395,2013,2013-07-15,0,35.0269,-110.69
40397,2013,2013-08-03,0,40.39,-104.83
40398,2013,2013-08-03,0,40.14,-104.55
40399,2013,2013-08-03,0,40.0508,-105.051
